"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","external_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1130","FBgn0011279",9.28814264106353,16.5013757880561,14.4451872151743,12.3307140693195,12.1999207018114,1.07582292905821,9.13309528087382,9.6675476975486,"Obp69a","Odorant-binding protein 69a [Source:FlyBase gene name;Acc:FBgn0011279]",10.5802257903632,-0.695645410303623,0.577566817285023,-1.20444144207185,0.22841900241956,0.615336648986169
"4344","FBgn0032140",1185.48823868261,656.165075785191,954.805752667199,775.730296905053,799.015379263711,2114.90626644842,1341.84122006953,983.439024108702,"CG13117","",1101.4239067413,0.447214072838775,0.371406205284005,1.20411039577759,0.228546912386403,0.615336648986169
"7921","FBgn0037963",4122.47138694936,5854.75051001705,6108.45952650855,4836.4845450184,6271.17784915653,4517.61192573202,6124.25586214505,5012.07064250356,"Cad87A","Cadherin 87A [Source:FlyBase gene name;Acc:FBgn0037963]",5355.91028100381,-0.202273568102545,0.16795629613236,-1.2043226289245,0.22846490368438,0.615336648986169
"8073","FBgn0038210",657.111657217495,868.592669288558,734.895470656738,1129.44682319098,620.512211227905,120.272429208539,436.488432073537,634.342673818735,"CG3199","",650.207795835311,-0.641157969067339,0.532445795162064,-1.20417510081413,0.22852190758628,0.615336648986169
"12606","FBgn0265423",47.2286465659623,77.7607749733406,63.0846363883282,63.4301684434319,55.3021061784058,15.0339128821822,35.5154473973473,48.7226104711806,"CG44335","",50.7597879125224,-0.528547584389649,0.43892730726194,-1.20418022675957,0.228519926784489,0.615336648986169
"3113","FBgn0030218",359.216644768571,459.649097370247,381.904322251362,527.446402947231,349.051517838885,154.294185497918,287.062357650843,387.245932364284,"CG1628","",363.233807586168,-0.406119217978155,0.337479027088643,-1.20339098249054,0.22882505578332,0.615890062146181
"6746","FBgn0036160",714.763951429087,1041.2340103843,791.955256845271,1326.00372351365,758.769261178802,145.907802516683,518.763672425334,751.39322417092,"CG12289","",756.098862808006,-0.63352558986186,0.526474417832229,-1.20333594264735,0.228846345500201,0.615890062146181
"7916","FBgn0037955",934.588835319246,926.852143339235,1077.12365001101,1197.53786942563,855.25630589919,1122.84825225941,1018.38916825395,833.176060463014,"CG6950","",995.721535621337,-0.172163688675366,0.143099579979921,-1.20310408108482,0.228936046321959,0.61593347345803
"10939","FBgn0065108",6.13173794054194,4.1459824460231,6.61712589027402,2.83524689347699,7.49045414558847,15.0092077666888,5.74639624983482,3.92562638541338,"ppk16","pickpocket 16 [Source:FlyBase gene name;Acc:FBgn0065108]",6.48772221473019,0.761949518193277,0.633538978073326,1.20268767126289,0.229097206591096,0.61593347345803
"10940","FBgn0065109",6.13173794054194,4.1459824460231,6.61712589027402,2.83524689347699,7.49045414558847,15.0092077666888,5.74639624983482,3.92562638541338,"ppk11","pickpocket 11 [Source:FlyBase gene name;Acc:FBgn0065109]",6.48772221473019,0.761949518193277,0.633538978073326,1.20268767126289,0.229097206591096,0.61593347345803
"11738","FBgn0260972",1443.6023521755,1971.35690326564,1993.85561977739,1868.25247415605,1785.01359448728,1913.31232267478,1982.5454130971,1947.20691519463,"alc","alicorn [Source:FlyBase gene name;Acc:FBgn0260972]",1863.14319935355,-0.140862130965065,0.117100610130863,-1.20291543150499,0.229009048087789,0.61593347345803
"12415","FBgn0264075",1915.39226339177,1926.57048160235,1795.46457318889,1656.47432496113,2111.51806777698,2014.49545727772,1983.59901347241,1878.25731718527,"tgo","tango [Source:FlyBase gene name;Acc:FBgn0264075]",1910.22143735707,0.105558234333781,0.0877616927565504,1.20278256968673,0.229060471595492,0.61593347345803
"561","FBgn0003360",11614.2892641681,15699.7672821845,16173.016607375,36906.3492706517,15718.3072183433,19848.1066862975,16505.8197179493,16832.4676062616,"sesB","stress-sensitive B [Source:FlyBase gene name;Acc:FBgn0003360]",18662.2654566539,-0.413931028787229,0.344594772860305,-1.20121099154058,0.229669366781743,0.616287188998545
"933","FBgn0005671",7545.08470233538,7058.08622963815,7430.40893070637,8854.39593078866,7883.14041055891,9790.53593239716,7199.33652032886,8814.26788375376,"Vha55","Vacuolar H[+]-ATPase 55kD subunit [Source:FlyBase gene name;Acc:FBgn0005671]",8071.90706756341,0.15608390064851,0.129920799720517,1.20137730820834,0.229604874313935,0.616287188998545
"3604","FBgn0030982",86.4300427126233,119.818284679594,92.0121018206601,149.700405873431,75.961237671511,18.2694421782862,59.4869065143073,93.2387677770047,"CG7423","",86.8646486534272,-0.620577609252864,0.516544542892301,-1.20140192707883,0.229595328971019,0.616287188998545
"5359","FBgn0033868",18513.7648583976,27093.7275636108,19965.5701780671,33886.5850772897,18648.7847978402,3717.8496224093,13483.0765431589,20018.8740949198,"S-Lap7","Sperm-Leucylaminopeptidase 7 [Source:FlyBase gene name;Acc:FBgn0033868]",19416.0290919617,-0.632803035508971,0.526630631926731,-1.20160696538634,0.229515841532068,0.616287188998545
"5864","FBgn0034697",1299.24407010629,1476.60408778588,1450.53930770674,1384.6802893206,1697.62857082039,1791.62130832082,1545.50764858233,1714.81367733397,"GM130","Golgi matrix protein 130 kD ortholog [Source:FlyBase gene name;Acc:FBgn0034697]",1545.07986999713,0.151086892267179,0.125708405172588,1.20188377268606,0.22940856238612,0.616287188998545
"5913","FBgn0034774",229.466121755946,292.512437749545,240.574101901828,435.846893111241,239.140689710659,52.6602677430467,171.589038562188,229.188800367423,"CG13526","",236.372293862735,-0.603853573626946,0.502467869951822,-1.20177549598314,0.229450521741776,0.616287188998545
"7968","FBgn0038042",251.051849256438,334.539190993335,279.590141811291,296.107423847902,306.366095166586,260.764456775906,269.58883176976,240.434471541343,"Scgbeta","Sarcoglycan beta [Source:FlyBase gene name;Acc:FBgn0038042]",279.80530764532,-0.158640705269721,0.132075570999549,-1.20113586539227,0.229698502606927,0.616287188998545
"9761","FBgn0050115",3851.95802972408,3695.10952731367,4071.21152328234,3408.77797379822,4992.17101857494,5222.25556455756,4914.25877190374,4394.14172813216,"GEFmeso","Guanine nucleotide exchange factor in mesoderm [Source:FlyBase gene name;Acc:FBgn0050115]",4318.73551716084,0.198525139062121,0.165232274595378,1.20149129186941,0.22956068241134,0.616287188998545
"10658","FBgn0053223",409.639050853376,626.642907132257,464.173249852117,710.608624655945,403.80385285909,82.9365928503658,331.965384780584,488.764271510606,"CG33223","",439.816741811793,-0.623119618111639,0.518636968503857,-1.20145623230289,0.229574274495309,0.616287188998545
"12223","FBgn0263000",14.5000512072782,23.9164758522387,17.8151631178028,20.9373133567905,15.9344576751499,15.0808020375545,23.7999427531121,21.2408803901925,"CG43308","",19.1531357987649,-0.374169059852594,0.311477148836525,-1.2012729063761,0.229645356614937,0.616287188998545
"8381","FBgn0038706",3357.51524123908,4523.77309823629,3445.98086021628,6027.38885103845,3242.04541644421,695.190421658501,2340.28723721705,3346.40982398034,"CG3517","",3372.32386875377,-0.618531024158872,0.515287827739881,-1.20036024695524,0.229999460813232,0.616968498439911
"9089","FBgn0039820",4.10930815091112,11.5778503221613,8.85802027157675,15.1508837242912,7.4996388141181,7.51854946248459,2.29038363760556,2.92067583206281,"CG15554","",7.49066377690143,-0.799768172288495,0.666681896080244,-1.19962485405818,0.230285069460296,0.61760836290251
"6807","FBgn0036260",35.758415679166,44.7830032759883,77.18333757721,83.1584830462587,47.7484654135339,75.0385502685441,57.4749434400696,40.2550704312963,"Rh7","Rhodopsin 7 [Source:FlyBase gene name;Acc:FBgn0036260]",57.6750336415083,-0.401819610561371,0.33499318018498,-1.19948594278692,0.23033904750929,0.617626875806639
"11835","FBgn0261451",11557.3307265154,8677.14693770067,9693.50870141113,15487.5526692348,12328.0455564459,16763.175449249,10510.4719269908,13043.73440285,"trol","terribly reduced optic lobes [Source:FlyBase gene name;Acc:FBgn0261451]",12257.6207962997,0.275162551444174,0.229424628962622,1.19935925226669,0.23038828466953,0.617632671611
"11197","FBgn0085464",89.1926265988348,167.227850593116,107.234996149181,198.702387913391,118.999354443744,23.6124666494658,67.6614212437306,113.290576485356,"CG34435","",110.740210009603,-0.648478187441455,0.540839122176627,-1.19902233557297,0.230519260796467,0.617857548855905
"11509","FBgn0259729",663.025998428726,982.882211035422,744.878681966273,1282.84816463579,677.386314748626,118.044722799454,490.973218830872,748.590778602719,"CG42383","",713.578761380985,-0.665898298241664,0.555576563175023,-1.19857161438951,0.230694561093662,0.618201111427461
"3448","FBgn0030739",493.536941162358,426.236795171079,400.294302592195,357.222684558685,446.603766561212,482.415247703421,462.053492242826,402.461898050935,"CG13957","",433.853141005339,0.14955733698054,0.124811752992826,1.1982632516117,0.230814548095287,0.618396338780919
"203","FBgn0000644",63.6071379298736,50.4814966907845,43.1380400293303,53.0011296866252,64.6637748052385,49.3837553315959,52.7278467446314,56.5845793529715,"Fcp3C","Follicle cell protein 3C [Source:FlyBase gene name;Acc:FBgn0000644]",54.1984700713814,0.233100418014811,0.194586747690815,1.19792545371688,0.23094603948642,0.618458949141655
"365","FBgn0002525",7506.8699685156,7289.95194725453,6993.04391474698,6633.60082862684,6984.28755691806,6179.17243735168,8946.07276543187,5909.28488468905,"Lam","Lamin [Source:FlyBase gene name;Acc:FBgn0002525]",7055.28553794183,-0.167926509297669,0.140173486685263,-1.19799052780017,0.23092070457513,0.618458949141655
"10224","FBgn0051858",476.135184106218,657.942942907799,480.921709689486,882.868102980791,492.279320534707,94.5532298257699,374.218796023675,488.939516715605,"t-cup","tetleys-cup [Source:FlyBase gene name;Acc:FBgn0051858]",493.482350348006,-0.626563823615865,0.523078084254416,-1.19783994488883,0.230979333139795,0.618458949141655
"2313","FBgn0027111",3913.31996292721,4148.11016707457,4107.69518219849,3921.1971570995,4248.12099490569,3682.92701052684,4311.74598095482,2955.36868068947,"miple","miple [Source:FlyBase gene name;Acc:FBgn0027111]",3911.06064204707,-0.155840951549179,0.130133631943651,-1.19754554776939,0.231093985465451,0.618639683596556
"5722","FBgn0034468",29795.5111581696,30036.2526915406,28875.3136091902,33176.812683925,37182.2543799481,15843.4626314848,37026.3141298047,11054.3820476518,"Obp56a","Odorant-binding protein 56a [Source:FlyBase gene name;Acc:FBgn0034468]",27873.7879164644,-0.459824435107093,0.384123050776121,-1.19707586977146,0.231276984254166,0.619003270790425
"5549","FBgn0034166",150.458294887216,24.8565135384248,38.6448445036224,22.6949979677425,20.6062180479832,26.8167348808973,22.9616298519374,11.7491607156035,"CG6472","",39.8485492991784,0.941660666347017,0.787067303495119,1.19641695464339,0.231533888236336,0.619564473518403
"4256","FBgn0032003",706.007205661074,985.507557656417,809.818493913285,1177.48963858991,705.718944220376,127.764694345861,508.853524340978,705.091640520634,"CG8349","",715.781462406067,-0.63332636619808,0.529451663827708,-1.19619298505817,0.231621257724864,0.619671880373208
"226","FBgn0001085",2354.06092776673,2628.8513210016,2823.9308552927,2025.14173555063,2664.58795762331,2228.69048479616,3166.74549895492,1928.14535395123,"fz","frizzled [Source:FlyBase gene name;Acc:FBgn0001085]",2477.51926686716,-0.214009573095458,0.178952533746003,-1.19590132989798,0.231735066131792,0.619754634109148
"11323","FBgn0086917",171.899216186693,244.460750754256,317.917389096632,171.138350965203,260.368690915167,198.422136837738,243.444375861145,160.647992304515,"spok","spookier [Source:FlyBase gene name;Acc:FBgn0086917]",221.037362865169,-0.302305317700773,0.252790779831943,-1.19587161328331,0.231746664248436,0.619754634109148
"1608","FBgn0017545",40584.4422728309,32837.3346498005,38117.7452924446,37656.2733111737,36623.2475094959,50807.0480461171,39980.3908440847,38503.4968639776,"RpS3A","Ribosomal protein S3A [Source:FlyBase gene name;Acc:FBgn0017545]",39388.7473487406,0.164332036481678,0.137523566062402,1.19493728374606,0.232111534554582,0.62035283238278
"6056","FBgn0035010",102.175754244626,169.172792499566,152.171438604036,141.752015604499,190.061518312691,121.137385316727,179.311265435045,113.877220096979,"CG13579","",146.207423764271,-0.28278114007503,0.236625463361679,-1.19505794540295,0.232064391372263,0.62035283238278
"11526","FBgn0259789",1003.308612021,771.678732066135,649.233962548811,530.5961652594,774.611675048397,892.544392355591,1038.95671598589,947.921878166746,"vfl","vielfaltig [Source:FlyBase gene name;Acc:FBgn0259789]",826.106516681497,0.275457108774905,0.230520467200095,1.19493558259972,0.232112199250539,0.62035283238278
"5637","FBgn0034312",519.057692287269,477.657903444627,511.010382111032,504.273793543395,541.197776545867,692.052050442017,633.99585105968,670.056500991186,"CG10916","",568.662743803134,0.188195741372098,0.157531476468693,1.19465484353217,0.232221912100846,0.620519651071914
"594","FBgn0003479",359.864442646137,297.784365781169,281.750472406817,324.951955562068,317.395013160711,321.759391455317,260.076320540929,290.481326501958,"spn-A","spindle A [Source:FlyBase gene name;Acc:FBgn0003479]",306.757911006888,0.143988396642092,0.120570162199808,1.19422910291417,0.232388361793871,0.620737708462451
"1871","FBgn0023511",1192.43253295481,1175.23684483558,1145.54458977455,1113.67490637822,1233.45376755259,1278.3535639905,1259.43412690416,1248.5255909279,"Edem1","Edem1 [Source:FlyBase gene name;Acc:FBgn0023511]",1205.83199041479,0.0781808646317908,0.0654717725695061,1.19411559460671,0.232432753865033,0.620737708462451
"10685","FBgn0053296",37.5142626073157,12.6624542745482,88.8189036968661,46.2499572375743,19.2272325902704,28.3088414562209,22.2264203760954,14.9705326784355,"CG33296","",33.7473256146658,-0.763755309785919,0.639616535225824,-1.19408312281399,0.232445454396038,0.620737708462451
"12127","FBgn0262614",13565.8947315279,13647.6702997871,14477.3242731435,13481.7100544458,12826.8522014695,15027.6231125555,19471.0590747491,12175.1479913439,"pyd","polychaetoid [Source:FlyBase gene name;Acc:FBgn0262614]",14334.1602173778,-0.188489617385889,0.157914845125501,-1.19361556689676,0.232628381817979,0.621099790283249
"9872","FBgn0050423",2584.83141953871,2000.08723039124,2312.21395284088,2249.67542579973,2226.55769971229,3052.56825548221,2527.40018009165,2336.11007244385,"CG30423","",2411.18052953757,0.166466657233054,0.139525999219752,1.193087010048,0.232835298326043,0.621272953841301
"10294","FBgn0052073",48.1476466392646,59.3934673609039,43.6150570523747,72.8227707967992,39.700681726976,13.393855284049,45.5654950777041,53.7818048189176,"CG32073","",47.0525973446236,-0.516087909319477,0.432560545989681,-1.19309981944536,0.232830282230906,0.621272953841301
"10568","FBgn0052847",449.323099019654,600.134220132701,501.911958479683,761.569667995466,444.441228234867,119.25890718419,319.323591285463,473.506892683407,"CG32847","",458.683695626929,-0.554362332522405,0.464635505996463,-1.19311228988735,0.232825398942624,0.621272953841301
"3413","FBgn0030688",225.802754245992,66.1903239855679,98.4763032613798,57.7428831189776,46.8626462640176,133.142249677647,80.2138787360399,59.4710920843597,"CG8952","",95.9877664217478,0.620913240492312,0.520504043913057,1.19290762051414,0.232905554413526,0.621334053254466
"12574","FBgn0265190",808.339541585593,873.427095124251,842.263418862731,824.491237640448,855.096720504108,779.746716352752,839.420986623207,735.644753033381,"PIG-S","Phosphatidylinositol glycan anchor biosynthesis, class S ortholog (H. sapiens) [Source:FlyBase gene name;Acc:FBgn0265190]",819.803808715809,-0.0884736610300314,0.074180773356576,-1.19267644467323,0.23299611425544,0.621449282177552
"7382","FBgn0037127",6476.22218132776,4470.73296890704,4286.43100041748,3827.16969451921,1272.6131290554,2710.13590222089,7019.08399815013,363.426736010884,"CG14566","",3803.2269513261,-0.857096248403653,0.719421545250171,-1.19136861282853,0.233508909066891,0.622617889463887
"8461","FBgn0038837",1066.75709818354,1359.98923471691,1188.73722159256,1111.35228157381,1344.4871878779,1115.98044052421,1385.02732608929,908.999031565726,"CG3822","",1185.16622776549,-0.18538189353049,0.155610886229963,-1.19131699601357,0.233529164180776,0.622617889463887
"12827","FBgn0267698",2610.36938307066,2448.5300645378,2584.00536027549,2303.09684465642,2870.84513872871,3456.36221057764,3193.97440015683,2975.29090068584,"Pak","PAK-kinase [Source:FlyBase gene name;Acc:FBgn0267698]",2805.30928783617,0.178292400089652,0.149677957276113,1.19117339208975,0.233585522793518,0.622641621099342
"8007","FBgn0038106",300.175119822171,351.137625969483,307.169247973989,346.22018387483,303.540566745296,296.155171544645,293.721216997269,299.172233335713,"CG7488","",312.161420782924,-0.118867229611271,0.0998248367947417,-1.19075806610818,0.233748575365461,0.622949686937812
"7935","FBgn0037987",838.549319177162,1174.05087169401,915.055087608552,1528.76649569096,875.394232211848,202.934557976414,641.711029888319,926.189139018716,"CG14739","",887.831341658248,-0.583276263208213,0.489954883589468,-1.19046933247213,0.233861976653192,0.623125331781047
"935","FBgn0005674",3800.16162561973,4196.82312899742,4092.81787593574,3778.87899901696,5124.60555305391,5404.72427294586,4394.71546297724,4197.70400437978,"Aats-glupro","Glutamyl-prolyl-tRNA synthetase [Source:FlyBase gene name;Acc:FBgn0005674]",4373.80386536583,0.170391884918008,0.143172798778317,1.19011352974832,0.234001773214841,0.623183960710512
"1649","FBgn0019985",516.717622963468,662.959471433873,597.146537738316,663.848215598425,733.860775129248,460.271406257433,582.121547088976,370.979703009755,"mGluR","metabotropic Glutamate Receptor [Source:FlyBase gene name;Acc:FBgn0019985]",573.488159902437,-0.267933218235841,0.225102032355565,-1.19027454098069,0.233938503811311,0.623183960710512
"6536","FBgn0035797",6.13388401406719,8.29049158562561,5.5157353632286,22.6849470112886,7.49107441756053,4.28887740531473,4.59602397073261,5.88527356139254,"CG14837","",8.1107884161513,-0.797076514227472,0.669783676765207,-1.19005067140041,0.234026476708894,0.623183960710512
"6013","FBgn0034948",1737.94683481968,1721.72783776156,1904.63876482139,2114.41731066134,1775.88133722619,1799.93924520583,1896.63062577003,1823.07810437115,"Gadd34","",1846.78250757964,-0.0975001114341074,0.0819555755150134,-1.18967026735413,0.234176015921349,0.623229169494921
"9422","FBgn0040904",309.994897278454,421.336439886392,343.692837952007,634.857119142894,383.94587972206,62.4264943998858,249.800058325436,301.033775514329,"CG15577","",338.385937777682,-0.64158404471243,0.539229653022429,-1.18981595525449,0.234118737098182,0.623229169494921
"11524","FBgn0259749",6476.30664646427,3648.62190426324,5045.98455107161,4582.23378359498,4793.14070374975,5251.47786504873,3996.69173534264,3831.84600809357,"mmy","mummy [Source:FlyBase gene name;Acc:FBgn0259749]",4703.2878997036,0.236691806689617,0.198960035647364,1.189644975281,0.234185960793442,0.623229169494921
"153","FBgn0000497",7013.55533925836,7594.14501224665,7819.18032324165,6700.74183966366,7276.88145348074,7611.07308949167,9767.25279372836,6517.55961161941,"ds","dachsous [Source:FlyBase gene name;Acc:FBgn0000497]",7537.54868284131,-0.165746510963907,0.139394375508668,-1.18904733680306,0.234421040006286,0.623570295771217
"1947","FBgn0024364",381.35885596389,333.261902770964,360.754729252655,266.557475289376,382.989666385048,405.312381062355,356.16917860129,315.797547449674,"CG11417","",350.275217096906,0.175126692696686,0.14727476717244,1.18911539334933,0.234394261747382,0.623570295771217
"11081","FBgn0085284",307.382599942126,253.363247499731,281.012210108931,293.983684040219,293.700543018284,390.450982045492,307.209260756047,287.355595965137,"Blos3","Biogenesis of lysosome-related organelles complex 1, subunit 3 [Source:FlyBase gene name;Acc:FBgn0085284]",301.807265421996,0.171877102619402,0.14456128682044,1.18895664530776,0.234456727823126,0.623570295771217
"11452","FBgn0259221",3268.3112321929,3482.12253871891,3365.63074348772,4545.3908551642,3451.37167784766,3178.49250416141,3387.69814572339,3417.38236588037,"CG42321","",3512.05000789707,-0.150739681321678,0.126801338256046,-1.18878620206117,0.234523808994126,0.623622289015592
"1051","FBgn0010434",9457.24719107358,10581.7913483045,9938.47124565072,13357.7473896619,12098.7429127812,9623.18770213284,11441.5662585795,8799.13549606868,"cora","coracle [Source:FlyBase gene name;Acc:FBgn0010434]",10662.2361930316,-0.180906728534359,0.152230532083956,-1.18837348893052,0.234686296380822,0.623927904461274
"2312","FBgn0027109",28.678265628627,18.3297724409771,26.6513749836926,31.1469423151315,31.9458713656853,34.393944155854,24.1757753962533,29.8121742060079,"NPF","neuropeptide F [Source:FlyBase gene name;Acc:FBgn0027109]",28.1417650615286,0.321758478050932,0.270934866927461,1.18758608554092,0.2349965224707,0.62462608890105
"1217","FBgn0011768",3261.02112936127,2622.32620347745,2966.06973142963,2896.2049071486,2861.89163556038,3835.67302790793,3127.14347700804,2935.34848216163,"Fdh","Formaldehyde dehydrogenase [Source:FlyBase gene name;Acc:FBgn0011768]",3063.20982425687,0.151183741229942,0.127351299898313,1.18713936450322,0.235172653438485,0.624714560257728
"4888","FBgn0033086",648.887570286386,825.932098706648,680.974359425509,1055.1403527781,657.341098959021,322.945851456225,516.798995961962,723.466231611383,"CG9410","",678.935819898154,-0.388210983834683,0.326989313009029,-1.18722835392472,0.235137559676522,0.624714560257728
"6717","FBgn0036116",665.214488808557,758.153922139488,666.865265360505,1322.58143085958,1274.7036475136,1905.8488520076,787.250826541095,972.694612695754,"CG7888","",1044.16413074077,0.44670390109076,0.376255230541705,1.18723638857493,0.235134391323945,0.624714560257728
"6881","FBgn0036373",1451.17140217068,1453.63798144622,1537.71920388313,1372.92093802663,1694.15540421502,2176.96266788628,1881.56182138758,1878.28755289457,"Tgi","Tondu-domain-containing Growth Inhibitor [Source:FlyBase gene name;Acc:FBgn0036373]",1680.80212148877,0.205497564142536,0.17314997583126,1.18681832414923,0.235299289344746,0.624924428381187
"568","FBgn0003382",1156.88249395089,4057.30285752699,2977.61802216639,1248.09635751333,8080.09740654335,4403.61078089945,2152.69641551313,3220.18737889642,"sha","shavenoid [Source:FlyBase gene name;Acc:FBgn0003382]",3412.06146412624,0.69212806645372,0.5834539666974,1.18625993816009,0.23551966234311,0.625028960773878
"711","FBgn0004174",2611.46838545273,3341.48515718521,2705.81754939423,4533.86379486211,2474.77958001656,502.229966386732,1692.31810771578,2382.87986414656,"Mst84Dc","Male-specific RNA 84Dc [Source:FlyBase gene name;Acc:FBgn0004174]",2530.60530064499,-0.622647514907132,0.524946956014536,-1.18611510700881,0.235576845352655,0.625028960773878
"1511","FBgn0015789",2867.13217778755,2522.54467985822,2762.69222515823,2381.14944140379,2727.8142963037,3204.01477983607,2931.8715291904,2740.72855947688,"Rab10","Rab10 [Source:FlyBase gene name;Acc:FBgn0015789]",2767.24346112685,0.123075669521148,0.10372282947651,1.18658226103464,0.235392436360549,0.625028960773878
"4577","FBgn0032512",774.344563832893,930.081187114316,789.424390591126,826.663138270924,799.030538191999,671.716837588267,811.176654226579,833.596995926759,"CG9305","",804.504288217858,-0.125588654528698,0.105856981306277,-1.18639935674465,0.2354646256319,0.625028960773878
"12143","FBgn0262728",353.476614091998,347.995321209706,364.343352186574,627.697600384425,280.622604198668,459.912492941378,404.830579557296,312.02978038326,"Pal2","Peptidyl-alpha-hydroxyglycine-alpha-amidating lyase 2 [Source:FlyBase gene name;Acc:FBgn0262728]",393.863543119163,-0.312231204283927,0.263214242012555,-1.18622458228926,0.23553362083071,0.625028960773878
"11884","FBgn0261583",49.8507361605033,83.0599323317518,63.6549280289777,98.8953462418779,58.278421564851,6.47049364683136,47.7318446347186,64.122934527314,"CG42693","",59.0080796421032,-0.714070912853387,0.602195815072144,-1.1857786038713,0.235709743250803,0.625255121603424
"5853","FBgn0034671",128.807711677234,201.472541256549,109.876345933865,212.349155460893,114.450331528282,31.181986643086,91.4255358441096,133.723928980431,"CG13494","",127.910942165556,-0.592433649399038,0.499687909864543,-1.18560733150345,0.235777405596039,0.625308178981206
"11932","FBgn0261722",2614.4581076501,2252.60426370891,2538.39219028983,2421.38692361403,2683.71169619814,3151.21501704905,2943.07229347534,2748.12751099621,"fwe","flower [Source:FlyBase gene name;Acc:FBgn0261722]",2669.1210003727,0.141331112013861,0.119218207400078,1.18548261289968,0.235826685197741,0.625312471664179
"5408","FBgn0033936",1835.67223085378,600.182873837999,699.301608655321,407.979119325828,612.093113051578,645.738717004726,731.483950417995,474.412184528551,"CG17386","",750.857974709472,0.54893836387575,0.463195575600048,1.18511141468617,0.235973398496292,0.625481295231818
"9807","FBgn0050289",83.0108195486633,43.8848359271084,56.3655239938926,37.8428797780575,31.8553505627028,98.7301726598101,52.7661837638642,49.8368896405916,"CG30289","",56.7865819843363,0.464847099580238,0.392249455477822,1.18508029288143,0.235985702088224,0.625481295231818
"683","FBgn0004034",76.7119188481399,1626.18121275486,5703.22742272965,2671.65253226631,52.4437217498212,54.6928845379517,1488.60563586294,3891.09826198477,"y","yellow [Source:FlyBase gene name;Acc:FBgn0004034]",1945.57669884181,-1.49544373094305,1.26533085386171,-1.18185984825949,0.237261315981777,0.625749765879299
"1727","FBgn0020647",7232.02500109628,5357.44087926817,6903.40837787437,5259.40891531291,5482.06129040858,7487.98947995251,7167.69119013254,8705.49986222118,"KrT95D","Krueppel target at 95D [Source:FlyBase gene name;Acc:FBgn0020647]",6699.44062453332,0.227723231456843,0.192421277871538,1.18346179786246,0.236626178141206,0.625749765879299
"2663","FBgn0028895",168.339839510953,165.305467087129,164.917245444376,171.658566544334,195.275216556953,160.279308449047,124.1379364406,186.739584254761,"CG17328","",167.081645536019,0.180705395719329,0.152716682842635,1.18327213737044,0.236701311567305,0.625749765879299
"2789","FBgn0029658",305.314424164721,391.321369288526,310.300016322915,550.744158814939,303.118422574756,75.2760925317877,195.923974000266,282.53949276164,"CG14269","",301.817243807444,-0.583988537597256,0.493516655871524,-1.1833208274723,0.236682021522938,0.625749765879299
"2876","FBgn0029809",170.993394907682,249.34582443182,161.250373808307,276.161431033537,160.180769801748,47.2037608648027,115.926474343548,170.26417860945,"CG15767","",168.915775975112,-0.549501493630941,0.464764220360065,-1.18232314270068,0.237077506224827,0.625749765879299
"5146","FBgn0033518",2266.08952490555,1428.60213692048,2069.71656831173,1769.45863760652,2001.2154021626,2453.80327969823,1397.64553092976,1360.20586092561,"Prx2540-2","Peroxiredoxin 2540-2 [Source:FlyBase gene name;Acc:FBgn0033518]",1843.34211768256,0.277896165674139,0.235157391968235,1.18174539761726,0.237306739208935,0.625749765879299
"5512","FBgn0034105",987.380659874927,1369.92747174893,1043.97321910311,1845.40398135688,944.297549314246,193.12904382763,652.942903054232,1034.75593794039,"CG7755","",1008.97634577754,-0.636683855412914,0.538623269517996,-1.18205783419396,0.237182753733126,0.625749765879299
"6005","FBgn0034937",698.277836176594,1060.36459380186,616.265261242109,1028.9682688303,684.742324650202,199.54008688695,570.467014779583,706.54582300857,"fzr2","fizzy-related 2 [Source:FlyBase gene name;Acc:FBgn0034937]",695.646401172022,-0.517299080922487,0.437132033799804,-1.18339321057262,0.236653346840705,0.625749765879299
"6118","FBgn0035110",601.35919047232,585.869372551154,639.447333009995,528.206780025642,682.208311867968,722.672608115927,657.783442503754,635.790165253709,"thoc7","thoc7 [Source:FlyBase gene name;Acc:FBgn0035110]",631.667150475059,0.133195161441292,0.112712883112334,1.18172082696655,0.237316491621947,0.625749765879299
"6877","FBgn0036367",141.62244395423,124.114643454886,153.785684871519,115.480472852967,117.153249823493,118.104919449236,169.609269084162,49.7311018958801,"CG10116","",123.700223173297,-0.399253554920189,0.337497172182334,-1.18298340794539,0.236815723226477,0.625749765879299
"7246","FBgn0036924",746.531453489335,1189.48978610278,803.019384450175,1389.38790428518,740.976337485382,144.836526695004,527.934294005248,864.844122137152,"hale","hale-bopp [Source:FlyBase gene name;Acc:FBgn0036924]",800.877476081282,-0.646845106041453,0.546709735621672,-1.18316002788192,0.236745731329655,0.625749765879299
"7331","FBgn0037050",346.643996228898,415.94168772531,393.593081945213,452.048094753435,356.392092076574,266.499615836328,310.426427014791,388.775954298344,"CG10566","",366.290118734862,-0.211393217253587,0.178884483576524,-1.18173031571604,0.237312725379459,0.625749765879299
"7443","FBgn0037228",1251.12203494884,1002.10730755302,1174.16445884731,1146.28837382004,1042.27285128416,872.254696322164,1246.39990463981,636.389026831453,"CG1092","",1046.37483178085,-0.264898957018519,0.224062749721747,-1.18225344171436,0.237105153310257,0.625749765879299
