"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","external_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8984","FBgn0039670",16.4429202502163,2.48053161715815,6.64527712156823,5.68230304095797,14.0629535655279,59.0816367926003,5.72460273116429,141.091247479635,"CG7567","",31.4014340748535,3.50259527114993,0.836716791922924,4.18611805686407,2.83765796446154e-05,0.000725732407285291
"12375","FBgn0263830",94.2245101136979,144.470124272674,149.588716306412,170.013316602678,103.084638614424,52.0033445760786,178.112967235634,69.8815555339534,"CG40486","",120.172396656944,-1.00448366334338,0.239911905129219,-4.18688544364796,2.82808472411713e-05,0.000725732407285291
"1186","FBgn0011693",260.485381598323,698.745565230091,1775.73111089239,3951.95618763943,85.5429005181828,147.047429007281,864.864375261737,497.51058849959,"Pdh","Photoreceptor dehydrogenase [Source:FlyBase gene name;Acc:FBgn0011693]",1035.23544233088,-2.87978832745988,0.688573439258527,-4.18225299332038,2.8863452664087e-05,0.000736748052437395
"3166","FBgn0030309",3757.69133313491,918.328439915982,1087.31618773424,1754.03337621603,2306.16254925415,3054.30062464159,1261.26032046759,2129.46569783219,"CG1572","",2033.56981614958,1.16357749688174,0.278564125111239,4.17705437273047,2.95308453553746e-05,0.000750861804384718
"9242","FBgn0040279",1048.74573158717,1195.4519503051,1021.46925124987,73.8027867269392,21717.6738928913,25091.1565919529,1623.91255233335,12199.8968439866,"Osi14","Osiris 14 [Source:FlyBase gene name;Acc:FBgn0040279]",7996.51370012915,3.93944299851881,0.943881064448285,4.17366461400672,2.99738908093585e-05,0.000760652702937685
"5158","FBgn0033541",61.9899237363888,40.4807465153328,52.7539758122382,52.1447819862107,127.085853018298,421.991784526862,37.6169421678539,476.8177026694,"CG12934","",158.860213804073,2.57155507499143,0.616233332038714,4.17302171319398,3.00586282958892e-05,0.000761330508189318
"2640","FBgn0028855",143.27773593458,31.1954350088524,26.4015041378728,87.3687843177307,172.708418816859,164.198686293113,26.7888557112598,120.172280780474,"CG15282","",96.5139626250927,1.81267391580475,0.435558237845252,4.16172570807574,3.15851599261906e-05,0.000791620480713923
"10688","FBgn0053301",143.827970105309,41.9041499132146,55.8922451439606,43.9485267427187,96.7266564184663,151.772586430061,79.3847038896266,106.033195903944,"CG33301","",89.9362543184127,1.18071568863055,0.28440961599515,4.15146191347725,3.30358247255626e-05,0.000822447856545315
"3208","FBgn0030362",20055.8388446887,6950.61951034522,8991.23030751655,5944.01939356996,14651.4369267464,20865.8611259605,11668.1060950578,14863.4116988582,"regucalcin","regucalcin [Source:FlyBase gene name;Acc:FBgn0030362]",12998.8154878429,1.06990501147638,0.258482954876803,4.13917046091612,3.48563894854036e-05,0.000859616221895669
"6310","FBgn0035428",178.155720437378,89.4675675236472,141.367146267025,111.598298579734,507.704071795949,1074.94757109883,220.379334086506,1168.41542730995,"CG14960","",436.504392137377,2.38101576225429,0.576331725088527,4.13132864044323,3.6067250593781e-05,0.000886146681255445
"12098","FBgn0262559",3185.25057908201,7649.94612101523,6312.17919127782,11719.1576845619,3616.01232026659,4412.91113959799,5559.98058363915,3406.77200719399,"Mdh2","Malate dehydrogenase 2 [Source:FlyBase gene name;Acc:FBgn0262559]",5732.77620332934,-1.09549493729644,0.265644133162753,-4.12391918561686,3.72479628831927e-05,0.000908351808601278
"396","FBgn0002629",131.560647804026,40.5126443760154,52.0599357681907,19.8890156848244,185.636493431917,242.783310010769,97.3095475493866,230.564772246848,"E(spl)m4-BFM","Enhancer of split m4, Bearded family member [Source:FlyBase gene name;Acc:FBgn0002629]",125.039545858997,1.92020061613662,0.466632735758567,4.11501480498385,3.87154564428499e-05,0.00093709663513526
"718","FBgn0004228",160.524496409627,103.186058603461,73.1829038587197,166.507957379415,350.550667066454,396.333952597278,66.3329647259285,479.016931066305,"mex1","midgut expression 1 [Source:FlyBase gene name;Acc:FBgn0004228]",224.454491463399,1.75757996594379,0.427927355594681,4.10719236095884,4.00497676027592e-05,0.000960608685462889
"1059","FBgn0010482",1465.38258571278,3860.96812018049,3519.03466701783,7549.10181962606,1303.75301972263,2183.86929361775,2680.05599964563,1329.60848155571,"l(2)01289","lethal (2) 01289 [Source:FlyBase gene name;Acc:FBgn0010482]",2986.47174838486,-1.48702313070915,0.36228636391137,-4.10455175473549,4.05099576985299e-05,0.000969873439789621
"4997","FBgn0033271",8.55287051786387,26.7323591815509,65.7411247030711,106.685703820142,10.4261182008019,12.9345618777232,28.7882661712943,15.3462968694098,"CG8708","",34.4009126677321,-2.26917673394252,0.553692257478383,-4.09826343658257,4.1626136996039e-05,0.000991170448980094
"5463","FBgn0034030",1379.31362535863,9805.67877415475,5247.92272670936,1970.46927196236,1046.16249571897,1334.2640679585,8778.80871664475,2423.36079157895,"CG8192","",3998.24755876078,-2.06112802488041,0.503352102702629,-4.09480364503034,4.22526326850404e-05,0.00100063996539301
"8981","FBgn0039667",348.89537504923,1102.56378230949,982.813457800427,1848.19718021964,539.086768693974,619.410547759793,816.348638023276,443.731895717341,"CG2010","",837.630955696646,-1.28384263866959,0.313605122088381,-4.09381910002022,4.2432541721688e-05,0.0010023932390431
"9385","FBgn0040759",65.8857388159442,20.4589144181418,16.0263533422058,26.4079262912802,22.2635963643625,212.999806567871,15.3398398719353,452.512902875919,"CG13177","",103.986884818457,3.26621244779118,0.799480631816889,4.08541785479959,4.39975646286417e-05,0.00103264409289406
"10353","FBgn0052225",77.8493329715496,146.594676827345,170.138979472038,282.825102371992,79.629720077658,91.2023287052896,134.253585562852,84.1005913609454,"CG32225","",133.324289668709,-1.14238619806498,0.28035149298692,-4.07483543566604,4.60468974135693e-05,0.00107689000724782
"416","FBgn0002772",3416.40825175886,13066.9589674859,12482.202817501,41838.4750243843,5272.70914956001,5334.81820438273,8500.5694141781,4324.1689118805,"Mlc1","Myosin alkali light chain 1 [Source:FlyBase gene name;Acc:FBgn0002772]",11779.5388426414,-2.04825318383677,0.502869413665007,-4.07313137004836,4.63852429413315e-05,0.0010790326017558
"1377","FBgn0014865",84.4975715391771,13.0361449678529,30.5941173704941,13.4527746067194,33.1005860802373,88.0133953697036,11.1963290947667,53.7996572481239,"Mtk","Metchnikowin [Source:FlyBase gene name;Acc:FBgn0014865]",40.9613220346344,1.93367405564283,0.474726941725922,4.07323428624621,4.63647420205489e-05,0.0010790326017558
"11451","FBgn0259219",649.670659604222,2548.05725261107,2217.60996811656,4930.99151142163,967.614690695616,1232.89725491655,1576.03153897468,955.919825716935,"CG42319","",1884.84908775716,-1.5664419076923,0.384535575281885,-4.07359424818891,4.62931051118714e-05,0.0010790326017558
"10351","FBgn0052220",44.1967370724224,125.670981129172,126.274102658133,161.00719091,83.4429766885835,63.3817028702412,101.88805719413,44.7500909974066,"Csas","CMP-sialic acid synthase [Source:FlyBase gene name;Acc:FBgn0052220]",93.826479940011,-1.12674121709755,0.276687686006168,-4.07224923292189,4.65613177232272e-05,0.00107998374610439
"10969","FBgn0069973",11.1410206371633,41.3946143852035,42.6975349619646,132.846204604444,19.4531295284036,16.9794998562351,48.8235286469385,17.4245374895024,"CG40485","",41.3450087637319,-2.03286232779227,0.499216943882396,-4.07210202438796,4.65907622176133e-05,0.00107998374610439
"8355","FBgn0038665",61.3385467470943,122.827619652373,128.868483873829,271.24297389909,34.7160200336571,63.6363832281511,111.239111887127,59.5641521333835,"CG12269","",106.679161431838,-1.5349262333295,0.377432548148522,-4.06675640683086,4.76720280909127e-05,0.00110309878051636
"987","FBgn0010246",1598.88038175852,900.77644135521,952.952530837112,999.137542539859,1525.6887727362,3538.61974863076,1102.35174075029,2467.92991606292,"Myo61F","Myosin 61F [Source:FlyBase gene name;Acc:FBgn0010246]",1635.79213433386,1.20705612381422,0.296900286705444,4.06552697273663,4.79240510120908e-05,0.0011069780797159
"4335","FBgn0032127",10.2367240673967,1.65698034067222,1.10425828120152,0.945675498605941,14.986846255149,13.9454087339221,2.29593958507773,7.8310537141511,"CG13114","",6.62536080952203,2.98233383000359,0.733995149198778,4.06315196123446,4.84144883315348e-05,0.00111243097532353
"11175","FBgn0085431",39.5537516552191,55.0473587584551,70.5170660657444,94.0217042765145,32.9313140945448,38.6292107162952,66.8177370198625,30.1081731622644,"CG34402","",53.4532894686125,-1.02120770791175,0.251432142668862,-4.06156387593088,4.87450766941865e-05,0.00111806889200652
"4438","FBgn0032289",194.63185402773,202.078422436323,206.819489338008,123.706437712018,1279.45142008641,1300.01437193627,280.404593786249,1096.17814126728,"CG6431","",585.410591323785,2.25167560335903,0.554519102949427,4.06059158536218,4.89485313316226e-05,0.00112077614497537
"11899","FBgn0261612",229.179502198929,85.510423451953,59.5193876990379,65.7361738784048,147.501884548663,134.922510881821,39.9648484952825,113.940379828152,"CngA","Cyclic nucleotide-gated ion channel subunit A [Source:FlyBase gene name;Acc:FBgn0261612]",109.53438887278,1.31000826053536,0.322724606772662,4.05921405757005,4.92381616678588e-05,0.00112544369526534
"2679","FBgn0028936",38.1065294319299,136.427316946128,154.103523338994,322.144093165265,33.7467961552855,57.3575009541607,127.937158891149,85.9991448375585,"NimB5","Nimrod B5 [Source:FlyBase gene name;Acc:FBgn0028936]",119.477757965059,-1.78315479513716,0.439603046147326,-4.0562839833907,4.98596324642234e-05,0.00113766674422715
"11203","FBgn0085475",4.17480390505638,25.4268959483813,20.182419877937,65.7700581288094,8.47230913564163,7.56459540547268,20.3780521921464,5.69411884987965,"CG34446","",19.7079066804156,-2.34868127839901,0.579809277237408,-4.05078250832699,5.10466379632918e-05,0.00115870569217714
"3471","FBgn0030774",168.007787330059,48.8623616443309,59.66373004958,67.1616912433965,150.831673294026,213.528434852991,72.285387574031,82.1319408455649,"spheroide","spheroide [Source:FlyBase gene name;Acc:FBgn0030774]",107.809125854247,1.31112293503759,0.323722049015217,4.05015024162275,5.11847598539663e-05,0.00115983428201043
"8428","FBgn0038774",22.6041309710469,102.539968236499,88.5890601403843,145.834227992951,47.8116173764107,47.2616758324333,76.7210009374737,46.7214808312482,"CG5023","",72.2603952898059,-1.33272737058859,0.329244333921873,-4.04783692011792,5.16931415327195e-05,0.00116933451191255
"2318","FBgn0027291",2933.10387691187,7945.79560159834,6389.79862669301,12077.0939730726,3436.03912016446,4359.70015918901,5445.58478432068,3726.60839556379,"l(1)G0156","lethal (1) G0156 [Source:FlyBase gene name;Acc:FBgn0027291]",5789.21556718921,-1.1401386712372,0.281849127694708,-4.04520915343107,5.22764310149546e-05,0.00117846524899692
"3968","FBgn0031558",6855.23134358057,150.828819464403,300.906311201605,272.080039348042,2083.45787770614,1507.23054251702,575.25104424721,418.848053190062,"CG16704","",1520.47925390688,3.06447997345699,0.757650409730578,4.04471499533238,5.23868144960489e-05,0.00117892796944796
"8024","FBgn0038130",681.10045958022,1244.18069511513,1567.98985460318,4162.28990661049,479.468597330537,650.91823801481,1115.41840893952,459.783928874857,"CG8630","",1295.14376113359,-1.83278272886802,0.45362145573502,-4.04033518630262,5.33748632432717e-05,0.00119705676196876
"3260","FBgn0030459",33.7503666704031,24.0373584897992,38.62230173905,135.185467090816,1399.09539948433,1559.23631142986,12.6355020228564,496.98868759442,"CG12723","",462.443924315192,4.05014842936579,1.00298807167892,4.03808234985903,5.38899363120982e-05,0.00120654601435961
"3868","FBgn0031412",338.319606609468,53.7277066938657,157.347345570091,77.6759448828457,340.372326476923,739.222599979997,214.009164394231,551.18563853587,"CG16995","",308.982541642911,1.97252670218087,0.488571858943409,4.0373317989429,5.40625804669717e-05,0.00120659042412752
"9432","FBgn0040959",120.93566308792,2.46213082260191,3.36067633586004,1.90528963124268,2.82311024640731,21.6027980176262,1.13311592236106,28.5257851441919,"Peritrophin-15a","Peritrophin-15a [Source:FlyBase gene name;Acc:FBgn0040959]",22.8435711510264,4.2913427940211,1.06293072554781,4.03727419941637,5.40758513252275e-05,0.00120659042412752
"10723","FBgn0053509",8.19191175827435,14.0821204836159,22.0903418627694,19.8614782026097,6.55722277675625,3.21852318171786,25.2500308777673,2.93525346274556,"CG33509","",12.773360325782,-1.94260755756721,0.481269083926651,-4.03642706844489,5.42713860875334e-05,0.00120889742863911
"5776","FBgn0034539",100.879729940465,319.719003536712,339.341990344102,997.84901670346,129.428741605903,101.035116093363,250.455480392406,168.880198434427,"CG11159","",300.948659631355,-1.93086018970639,0.479275167326869,-4.02870902007224,5.60839834440206e-05,0.00124519426550239
"6294","FBgn0035409",567.457247667228,41.3737277134019,299.803213112688,36.9144673956874,443.297196804575,1184.22693515077,93.9793170434961,1104.98543963463,"CG14963","",471.504693065309,2.80717521116522,0.697232850986804,4.02616601784065,5.66936682949759e-05,0.00125433546042173
"9524","FBgn0042102",74.7220477337215,12.4278627249206,9.93771584717736,8.51082263847739,22.4798412976353,32.1807924889809,14.9244265812721,44.0551357249727,"CG18745","",27.4048306296447,1.92321808261781,0.478060497785267,4.02295962859846,5.74713506942371e-05,0.00126940087728685
"9804","FBgn0050285",64.964645606443,120.509911625836,135.476925920931,227.575751934007,60.0494571332309,74.2103116422959,119.93834323758,80.3412132476784,"CG30285","",110.3833200435,-1.11164288688304,0.277014375843235,-4.01294295106233,5.99664097767705e-05,0.00131345458475998
"645","FBgn0003861",477.333826321118,2281.67611750405,2276.04660872998,8953.35246831855,67.1218582523144,487.056216264582,1743.90015692756,833.160365121116,"trp","transient receptor potential [Source:FlyBase gene name;Acc:FBgn0003861]",2139.95595217991,-3.03237044223318,0.755800986787899,-4.0121281861784,6.01738084886432e-05,0.001315800612285
"4760","FBgn0032835",274.933776656896,57.5643827402861,91.3870686706802,68.6710996145714,89.723223758201,544.183600804513,79.7378133958494,276.478808212095,"CG16772","",185.334971731637,1.99610460443374,0.498311554462296,4.00573614350091,6.18246330847965e-05,0.00134517277955644
"5095","FBgn0033437",469.064824281116,234.406111027189,331.396825800069,334.828523548141,547.081110276585,1448.42044835914,301.818595350561,1554.31036533216,"CG12926","",652.66585049687,1.74102599185238,0.435381805817353,3.99884875433393,6.36513371195027e-05,0.00138033974050889
"11874","FBgn0261566",66.7865255539793,25.2052849297894,31.8352322799503,23.1367055877161,49.2632027993395,100.139164473009,41.2595153989982,119.664967898132,"CG42680","",57.1613248651142,1.47539545857332,0.369145077139339,3.99679028637408,6.42071342692999e-05,0.00138780494499706
"11208","FBgn0085481",77.3653664828561,27.8493277349826,39.4222354568007,50.1703833007163,92.6709483167274,152.12457301492,54.9424264344375,95.5461799697597,"CG34452","",73.7614300889001,1.28270921569351,0.321664359592591,3.98772564457605,6.67097452163972e-05,0.00143952608098541
"5676","FBgn0034394",620.179664547575,98.7816218991412,103.443437065448,124.306076148507,269.802197167245,420.955904893057,123.537373636479,147.478282576232,"CG15096","",238.560569741711,1.69632795958279,0.425700605912596,3.98479103863685,6.75395329678962e-05,0.00145503887116387
"1562","FBgn0016123",79.1153344993416,31.6943781579823,32.5022603933527,60.0049519331883,50.1540724177485,569.576834652813,34.178563899506,820.596478895123,"Aph-4","Alkaline phosphatase 4 [Source:FlyBase gene name;Acc:FBgn0016123]",209.727859356132,3.26139263802855,0.819472211040682,3.97986971868976,6.89530459395714e-05,0.00148062841690209
"8037","FBgn0038151",205.739784587857,82.8527749911442,136.918760742778,74.7058732804874,229.481254722152,291.771643423447,133.17257340877,184.054959862792,"yellow-e2","yellow-e2 [Source:FlyBase gene name;Acc:FBgn0038151]",167.337203127428,1.09603110067126,0.275579385820684,3.97718826975117,6.97349518905895e-05,0.00149253273866971
"4269","FBgn0032021",823.756420170045,1555.53521492987,1481.94499426779,2728.38922828581,1096.82990771283,953.871352097276,1552.20293156227,752.480301735766,"CG7781","",1368.12629384521,-1.01279643203081,0.255683243133703,-3.96113730261626,7.45936221724812e-05,0.00158617232237107
"2939","FBgn0029896",5277.34314081665,2212.06411152895,2890.11896131161,2309.23827609032,4414.00837400006,8321.11436518604,3940.14517902131,10046.5726549938,"CG3168","",4926.3256328686,1.30569849193201,0.329746904366771,3.95969901351887,7.50442846886006e-05,0.00159076852476422
"6270","FBgn0035359",393.981611118267,120.984152922179,151.404973199351,179.863142177632,157.050444836225,1000.39832714791,93.7573084514598,1251.51094249932,"CG1143","",418.618862794042,2.35963524983035,0.596412742404549,3.95637967142862,7.60941895361838e-05,0.00160249721784066
"4593","FBgn0032536",52.4025982330248,107.528822479737,70.9637948259842,202.380864458538,40.4762415655705,39.8795936519896,100.51115663131,46.3633682228924,"Ance-3","Ance-3 [Source:FlyBase gene name;Acc:FBgn0032536]",82.5633050086309,-1.42843378167498,0.361091964538369,-3.95587252544136,7.62558173320544e-05,0.00160332744134063
"12511","FBgn0264750",350.371343483025,75.7641738641355,99.6336150148557,128.311354409938,127.124178960328,254.124480180902,66.8457605538643,273.505592694329,"CG44008","",171.960062395172,1.43857053891197,0.363982873174562,3.9523028277818,7.74027004407358e-05,0.00161965459295447
"7069","FBgn0036679",74.1628098639187,392.292842325556,380.560766310469,737.423852197847,206.366319925117,64.5049546993196,290.357297232195,155.140454842044,"CG13022","",287.601162174558,-1.84700339453506,0.467614406958049,-3.94984279152195,7.82025397192365e-05,0.00162859892240696
"370","FBgn0002535",945.42203734747,66.4336762931454,122.408812651073,62.8722180539811,138.754868510981,292.908709009013,96.5673630604754,307.239613641429,"Lcp4","Larval cuticle protein 4 [Source:FlyBase gene name;Acc:FBgn0002535]",254.075912320946,2.27515659750546,0.576190521946696,3.94861857466642,7.86034789856904e-05,0.0016343544283554
"10903","FBgn0062412",2047.87832717471,724.0948545896,644.891562900468,1032.60162022799,1686.90775603521,4068.88945504229,1495.7971659393,4817.97018009808,"Ctr1B","Copper transporter 1B [Source:FlyBase gene name;Acc:FBgn0062412]",2064.87886525096,1.69547677079801,0.430843129384618,3.9352531238451,8.31090565967243e-05,0.00171445097885067
"2547","FBgn0028518",124.833941341547,71.4337457293247,99.6075494884677,71.7623565700041,141.218980042123,207.912535478386,96.641139287155,227.331811105633,"CG18480","",130.09275738033,1.05119387204605,0.267978673346055,3.92267734935976,8.75703889005839e-05,0.00178681726652513
"931","FBgn0005666",4295.00161596318,15836.9240664478,15131.2477286364,41743.9296578022,6908.59925473343,7664.85085374372,10907.4766162288,6221.52582288859,"bt","bent [Source:FlyBase gene name;Acc:FBgn0005666]",13588.6944520555,-1.73673924503191,0.443878261034264,-3.91264767277676,9.12896783636958e-05,0.00185078237034162
"8969","FBgn0039647",383.890263352069,1075.49632422358,1089.83495931461,2013.54549388695,644.850849993021,706.767103370011,1016.17159879735,513.203324452741,"CG14509","",930.46998967379,-1.20820514506102,0.308819993028812,-3.91232812750013,9.14105926815067e-05,0.00185078237034162
"9056","FBgn0039771",19.5092288060625,2.48161395922677,3.32046915668442,2.84025112433431,64.6766901938306,93.4279763520602,3.43676998278236,1.94863835593346,"Osi23","Osiris 23 [Source:FlyBase gene name;Acc:FBgn0039771]",23.9552047413643,3.9003532310367,0.997337016577511,3.91076754016537,9.20032875289063e-05,0.00185991237654738
"9527","FBgn0042105",39.7089425224942,6.64041792985982,14.117353439379,5.29010228224119,16.7411880312372,50.562698029276,10.8578894496393,32.7253867641211,"CG18748","",22.080497306031,1.94472887335971,0.497769669058276,3.90688503989992,9.34936073711439e-05,0.00188423368465347
"9509","FBgn0041711",345.803654913422,1474.31184004246,1684.36847787132,1670.65194143296,225.708958884412,478.338055241536,1283.92850173701,922.915098383899,"yellow-e","yellow-e [Source:FlyBase gene name;Acc:FBgn0041711]",1010.75331606338,-1.63177178643709,0.417999261785205,-3.90376714893723,9.47069032783924e-05,0.00190284007812023
"18","FBgn0000046",5965.07057769711,18951.3030926047,18483.7572059403,64882.6547691094,9185.56746861193,5867.03851436263,14496.0361669291,8765.61934134548,"Act87E","Actin 87E [Source:FlyBase gene name;Acc:FBgn0000046]",18324.6308920751,-1.9716304077693,0.505709641796978,-3.89873999784412,9.66945325713233e-05,0.00193980469011584
"3974","FBgn0031564",14.4499856137523,88.2768293299475,37.7833310547721,92.0101015489093,23.4620745754029,12.9104479866163,59.3601454041604,33.8300417464844,"CG2816","",45.2603696575056,-1.7110987221987,0.43936269376699,-3.89450161898852,9.84008347000986e-05,0.00196203488034239
"7361","FBgn0037099",873.152495514661,572.011866336847,686.21490070572,386.605269846582,1560.99336215771,3343.31073462253,806.541732534048,1985.94313963709,"CG7173","",1276.8466876694,1.6633471053876,0.427977927226305,3.8865254480941,0.00010168927072418,0.00201840125854953
"5889","FBgn0034730",5.11653889164708,18.2300828791156,18.7673217827281,25.5298404921034,3.7463968803072,5.36294257889981,9.18598149883592,2.9382502856412,"ppk12","pickpocket 12 [Source:FlyBase gene name;Acc:FBgn0034730]",11.1096694111598,-2.08108608100062,0.53620469534374,-3.88114109979309,0.000103967496044671,0.00205429751220797
"2367","FBgn0027527",2873.46273117602,4374.27060994445,2081.6216198459,150.871659494643,49574.6243433169,73555.7264322917,5768.4666929623,56470.5258175535,"Osi6","Osiris 6 [Source:FlyBase gene name;Acc:FBgn0027527]",24356.1962383232,3.88217713676928,1.00436209845389,3.86531624674557,0.000110945350786759,0.00217254179451085
"11643","FBgn0260482",87.0865892408646,18.2188660922139,27.624352352002,17.9735691856457,29.0428591493857,53.6524025571575,18.3568500747256,77.2303896835151,"CG32599","",41.1482347919388,1.59135331441782,0.412272567875065,3.8599544049704,0.000113408183757254,0.00221415977811781
"3940","FBgn0031514",70.6730297269134,24.4483673321004,28.3059343024294,44.0223627945836,48.4027621589933,120.394651919383,19.3905865236108,156.58390020033,"CG3332","",64.027699369793,1.76280135759674,0.457969255748749,3.8491696450555,0.000118518906849319,0.00229027838078813
"4592","FBgn0032535",20.4524620940811,137.601032988062,135.718201780541,307.226743225322,34.6486954748993,56.8337162456383,98.7942188671794,68.6296465260234,"Ance-2","Ance-2 [Source:FlyBase gene name;Acc:FBgn0032535]",107.488089650218,-1.91284842689678,0.496953591616456,-3.84914901344169,0.000118528888761825,0.00229027838078813
"7993","FBgn0038083",7.16370778889132,2.48582284575247,4.41609901348226,0.945576940070032,3.74646513499036,60.066599218154,1.14818742654896,112.619580755492,"CG5999","",24.0740048904227,4.35547189150726,1.13227740233227,3.84664736974867,0.000119745117986677,0.002296865421031
"10380","FBgn0052279",5031.84188299525,771.029909891487,1668.84377670062,1444.63787371853,2328.5118390997,3413.36710214387,377.532674171168,4502.99175190861,"Drsl2","Drosomycin-like 2 [Source:FlyBase gene name;Acc:FBgn0052279]",2442.34460132865,1.84173874270082,0.478728367454168,3.84714771028717,0.000119500928948448,0.002296865421031
"12093","FBgn0262531",73.2053607978835,36.3247021125658,87.420836892678,57.1350126689231,177.945758140917,472.501576177825,61.6308353192363,403.475249120989,"CG43085","",171.204916403877,2.21863369871059,0.57676956710294,3.84665527665507,0.000119741255399038,0.002296865421031
"8228","FBgn0038451",47.0739921953474,744.932730731061,843.450437211573,1666.08274023799,2.80982348657978,41.8315291451981,567.219339386578,228.190462492815,"CG14893","",517.698881860892,-3.57840268336003,0.931476934089238,-3.84164390163763,0.000122213052959817,0.00233663148279924
"8904","FBgn0039536",384.24854311615,916.163686780222,883.074984851221,1543.07597655335,655.656533030137,556.849553553172,884.802607167791,395.079397347693,"unc80","",777.368910299967,-1.08564668886516,0.28267004853614,-3.84068526003155,0.000122691339052272,0.00233969530285728
"295","FBgn0001258",3068.15920597589,860.080724672421,730.526405193586,982.540150514709,1217.64123708498,7328.65970524039,942.699248601018,2091.60703806847,"ImpL3","Ecdysone-inducible gene L3 [Source:FlyBase gene name;Acc:FBgn0001258]",2152.73921441893,1.96280072086983,0.513247506936853,3.82427716519103,0.000131156306289517,0.00247949674138108
"7028","FBgn0036606",1130.29940704327,6.59983551045723,31.1179419561776,27.5091337461599,122.005461233059,75.3134619560941,10.2732076893696,17.3957917125054,"CG13060","",177.564280105886,4.15654348975389,1.08726336220247,3.82294082027559,0.000131869437597518,0.00248939139752438
"4171","FBgn0031869",1180.9125118174,4568.66019015654,3981.655287441,4074.38734798779,2388.94678973707,2114.59654537745,2807.964313161,1999.7893222418,"CG18304","",2889.61403849,-1.00606524475746,0.263615722424037,-3.81640835192357,0.000135408337764352,0.00254865953704413
"9377","FBgn0040732",9729.3854630692,4262.45762852514,5671.41971052101,5039.43933527391,9328.53852067686,22465.7516437667,7692.44848033833,14715.1971683738,"CG16926","",9863.07974381813,1.31109726973709,0.343572276737845,3.8160741087311,0.000135591795492134,0.00254865953704413
"10910","FBgn0062978",902.255741893198,1964.21067794212,2154.38394161664,5441.90362486909,1224.9751223505,1301.96830655588,2367.07615250968,1125.92742547043,"CG31808","",2060.33762415094,-1.38878282954043,0.3645481962543,-3.80960005785257,0.000139191768223539,0.00260885142727547
"2496","FBgn0028396",721.754925506713,152.708852395587,250.945780750699,140.333169622084,1477.74589570495,2495.09246061713,773.370684132899,2214.08854870948,"TotA","Turandot A [Source:FlyBase gene name;Acc:FBgn0028396]",1028.25503967994,2.39158545702284,0.6288770301358,3.8029461125435,0.000142985466595133,0.00266851966106423
"2973","FBgn0029950",31.2381443548518,80.161063310317,86.5064560849535,228.096646905524,43.8566564697566,25.1102704935334,59.6370565515599,25.9437866900834,"CG9657","",72.5687601075724,-1.84838175950208,0.486654999221566,-3.79813576858079,0.000145788465157684,0.00271696685066594
"4237","FBgn0031976",279.656914627385,76.6668498125047,140.213023492716,172.653921944845,220.972992369901,1107.45254642041,189.988955629654,1636.49655278494,"CG7367","",478.012719635294,2.48568391306365,0.656394458777225,3.78687522392274,0.000152553657243024,0.00282001132450662
"5629","FBgn0034296",294.55159441045,1.65481057775046,4.42569202008073,40.7030564851883,22.493743552176,150.318587514686,1.14596109184177,522.615433474539,"CG10912","",129.738609890839,4.36444326535204,1.15875693135585,3.76648729966625,0.000165560501827426,0.00302323785898595
"3137","FBgn0030262",206.635790037542,38.3620800196286,49.2254846186971,40.1597611802509,126.820569474788,257.040623518789,125.84480616104,237.215650827866,"Vago","Vago [Source:FlyBase gene name;Acc:FBgn0030262]",135.163095729825,1.71206780275643,0.455078596770018,3.76213650764519,0.000168468049966621,0.0030698622438362
"4878","FBgn0033065",3.07540895982169,35.6870529492349,25.4355226393577,143.966716096179,6.56715051472554,5.3720005142229,17.2501090075682,12.7502804837637,"Cyp6w1","Cyp6w1 [Source:FlyBase gene name;Acc:FBgn0033065]",31.2630301456092,-3.00049993815963,0.799948159493276,-3.75086798132054,0.000176223472626156,0.00318159822708467
"6269","FBgn0035358",311.943047469158,81.9205843264032,117.264913403328,72.8820175810152,88.0968199796036,308.133628924084,61.8894275131698,380.365276930283,"CG14949","",177.811964515881,1.70467092159618,0.455450280569053,3.74282549451131,0.000181962599968648,0.00326586773131145
"12444","FBgn0264339",62.3000539460575,167.551302664814,163.144404808123,319.362378711889,95.4890273048728,97.5380209118197,141.421914222587,87.4299062160556,"CG43795","",141.779626098277,-1.20849224157011,0.322994593372088,-3.74152467678595,0.000182907213632482,0.00327386445137539
"10708","FBgn0053468",60.7931655954311,15.6889623182879,42.1725172888184,26.5430096640688,60.0386450180079,158.056437500366,25.1431582715377,76.5601459200403,"CG33468","",58.1245051970698,1.70432298837933,0.455707822214657,3.73994674942517,0.000184059243657761,0.00328999628990439
"6161","FBgn0035171",106.925274767374,183.175792488007,165.81719878651,433.564597337052,108.712053989894,95.2396780445743,214.086194398106,100.033085013195,"CG12502","",175.944234353089,-1.27815590042794,0.342083046975448,-3.73639065638842,0.000186680570498415,0.00332778408279783
"7556","FBgn0037413",220.62198370813,77.8137523084516,74.122917409504,71.0635540321095,241.799056566551,439.104022507354,160.383458403037,179.268955916083,"Osi5","Osiris 5 [Source:FlyBase gene name;Acc:FBgn0037413]",183.022212606402,1.49759093834932,0.401115909719367,3.7335615518145,0.000188791029062004,0.0033562849611023
